id,bid,user_id,用户昵称,微博正文,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4497022000264517,IEHZ616Op,2794684672,正经思考君,#罗志祥回应#罗志祥的事情刷屏，渣男也称“动物男”，指一个人身上的动物性多于人性，性欲，追求新鲜，动物也没有道德和责任心。动物性是与生俱来的，而人性需要培养，约束，引导。一个有钱有名有貌的男人，不具备自我修养，又在诱惑无数的娱乐圈，可想而知什么结果，只是有些故事当事人爆料了，有些看客们永远不知道罢了。罗是一个无法建立真性亲密关系的人，所以需要大量的性感受到假性亲密。现实中这样的男性也不是少数，没有情感能力，性满足和快感才能让他们感受到活着的感觉。情感,,,罗志祥回应,6,5,13,2020-04-23 23:50,iPhone客户端,,,
4497021958632495,IEHZ1AdHN,1926323091,--一切还好--,#421页pdf明星八卦#娱乐圈真的是好多东西没法说直接上文档#罗志祥回应#专属爆料各种照片直接上摆好小凳子一起来吃,,,"421页pdf明星八卦,罗志祥回应",0,5,1,2020-04-23 23:50,微博 weibo.com,,,
4497021950138543,IEHZ10A2z,3936632901,holaol,#罗志祥回应#王者荣耀风评受损,,,罗志祥回应,0,0,0,2020-04-23 23:50,HUAWEI Mate 20 X,['http://ww2.sinaimg.cn/large/eaa44045ly1ge44xzrj14j20a404ggln.jpg'],,
4497021945419745,IEHZ0mJVf,5679210095,粉光吧啦咚哒尅问,我现在只能说罗志祥团队真好，刚爆出了分手和他自己最初回应后就开始往下压热度，现在热搜榜上根本看不见这个事,,,,0,0,0,2020-04-23 23:50,OPPO A7x,,,
4497021937005822,IEHYZtox8,3009761502,青年杨大鱼,#罗志祥回应#你喜欢他的时候，把他夸上天，他什么都好，简直完美。他一出事，你就口水狂喷，骂他XX都不解气。可悲可悲。不知道谁更可悲！,,,罗志祥回应,0,3,2,2020-04-23 23:50,坚果手机 Pro 2,,,
4497021886710825,IEHYUs9N7,5945547410,南浔_DAYTOY,#罗志祥回应#看了热搜挺难受的，他也和我说过情侣之间要互相信任，我喜欢他所以我也相信。但是看了这个热搜我坐不住了，我也偷偷看了他的手机，我承认我害怕了。毕竟他很优秀，但我看完就放心了，肖战手机里真的没问题。,,,罗志祥回应,0,6,2,2020-04-23 23:50,肖战的宝贝Android,,,
4497378364815359,IERfSkcH5,2039250863,香蕉没毛病,继吴宗宪后又一男星声援罗志祥，还放话警告网友：留言注意用词4月24日晚上，罗志祥好友大根发文回应质疑：感情的事情就让他们去解决就好，但所有在下面谩骂的留言，我都会截图提告，要酸的要噹的在这篇下面留言吧，注意用词近期大根与罗志祥走得很近，两人相互庆祝生日，因此被认为是“PartyBoyz”的成员，所以网友才在留言下调侃“帮主没了，帮众急了”台媒也在报道中指出，罗志祥私下有一个“PartyBoyz”帮，罗志祥任帮主，其他艺人则是帮众，“PartyBoyz”成立的时间不短，至今换了几届成员。不过，在风头火势之下，与“PartyBoyz”相关的人士都选择沉默避风头，而大根反而站出来回应，显然有点此地无银三百两。其实在几个小时前，综艺天王吴宗宪在直播帮罗志祥加油称“毕竟九年感情，不能给祝福，也不用给诅咒。”认为小猪只是太年轻，玩心重。结果吴宗宪很快遭到网友吐槽“物以类聚。”据台媒爆料，周扬青所指的“多人运动”确有其事，最近一次就在4月4日，当时罗志祥约上二十多名网红在宜兰包下别墅开趴，艺人大根就是当天的“角儿”，彼时大根把一名网红扔进水里，罗志祥就在一旁看热闹。好像里面有故事！越来越有嚼头了！,,,,2,5,13,2020-04-24 23:27,,['http://ww3.sinaimg.cn/large/798c7fafgy1ge59vppmzoj20c10etdkz.jpg'],,
4497378285693242,IERfKnT4u,5850857445,翠芬同学,到了今天再去搜索#罗志祥回应与孙德荣假和解#看评论有一种说不出来的滋味,,,罗志祥回应与孙德荣假和解,0,0,0,2020-04-24 23:26,微博国际版,"['http://ww2.sinaimg.cn/large/006nXBitly1ge59vc1uk1j30u01p84j5.jpg', 'http://ww1.sinaimg.cn/large/006nXBitly1ge59vcoyqsj30u01p8dty.jpg', 'http://ww4.sinaimg.cn/large/006nXBitly1ge59vdyme9j30u01p87id.jpg', 'http://ww1.sinaimg.cn/large/006nXBitly1ge59vfbc07j30u01p8an8.jpg', 'http://ww4.sinaimg.cn/large/006nXBitly1ge59vg3v89j30u01p814s.jpg']",,
4497378192949682,IERfBcnlw,6468170895,y晓帅阿,今早的瓜吃的我一脸震惊了！！！#罗志祥周扬青分手#姐妹刚发给我简直就是大型吃瓜现场我得缓缓#渣男##罗志祥回应#还有姐妹不知道的嘛扣666康pin论无偿分享给你呀,,,"罗志祥周扬青分手,渣男,罗志祥回应",0,78,34,2020-04-24 23:26,iPhone 11 Pro Max,['http://ww2.sinaimg.cn/large/0073JMJ1ly1ge59v2arv9j30yi1pbal1.jpg'],,
4497377438695135,IERenAu07,5880549924,向嫦嫔la,扇贝跟紧时事#罗志祥回应#,,,罗志祥回应,0,0,0,2020-04-24 23:23,nova5Pro人像超级夜景,['http://ww1.sinaimg.cn/large/006pYbFqgy1ge59qwcexuj30u01t0dq7.jpg'],,
4497377391572611,IERej6B6H,3346226152,外贸原单奢包包,#罗志祥回应##罗志祥周扬青分手#好聚好散，毕竟曾经相爱过，做不了夫妻，没必要做仇人！O罗志祥回应分手，你怎么看待他的说辞？,,,"罗志祥回应,罗志祥周扬青分手",0,1,1,2020-04-24 23:23,iPhone 11,,,
4497376167217245,IERckuhxb,3950728665,撩汉情感咨询,如何正确的看待男人的出轨？“虽然她聪明/漂亮/有钱/嫁的老公优秀，可是她老公还是出轨了。”女生说这种话，是把男人出轨看得比天大。看重什么，就容易受控于什么。有时候，男人出不出轨，没有自己聪明/漂亮/有钱重要。所以，更好的想法是：虽然她老公出轨，但是她聪明/漂亮/有钱。把“虽然”和“但是”的内容调转过来，你的人生会点亮。不要被别人的一举一动困住了，世界那么大。#罗志祥回应#,,,罗志祥回应,0,0,0,2020-04-24 23:18,iPhone 6s Plus,['http://ww1.sinaimg.cn/large/eb7b55d9ly1ge59mm3lvlj20g00aidgq.jpg'],,
4497376095772433,IERcdodFL,3264969131,_于珊_,#罗志祥道歉##罗志祥回应#天呐到底还有多少把柄在周扬青那里,,,"罗志祥道歉,罗志祥回应",0,4,4,2020-04-24 23:18,iPhone客户端,,,
4497375924347485,IERbWieYJ,2764080783,起公子,【TED演讲：重新认识出轨行为】人为什么会出轨？出轨后，要如何修复关系？情感理疗师EstherPerel对此进行了深刻探讨，强烈推荐！#罗志祥回应#LTED精选Live的微博视频,,,罗志祥回应,3,0,3,2020-04-24 23:17,微博云剪,,"http://f.video.weibocdn.com/003m8GeIlx07ydVnuMu401041202Qs4R0E020.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587751732&ssig=nahGFZ1sxz&KID=unistore,video",
4497375600713285,IERbq2ZyB,3015732271,电影吐槽公社,#罗志祥回应#文明社会，文明吃瓜！O「肾虚公子」罗志祥，到底是演员还是运动员？,,,罗志祥回应,0,0,0,2020-04-24 23:16,微博 weibo.com,,,
4497375353792750,IERb1fUFo,1706732847,娱不凡,据台媒，24日女星#吕亚晞#爆料曾受到罗志祥追求，被对方私信调情“我照顾你”、“看你怎么帮我纾压”，引起网友热议。然而，罗志祥经纪公司回应这是“凭空捏造”，吕亚晞表示愿意上法院比对、查IP位址，不惜诉讼。吕亚晞曾上过2次《娱乐百分百》，刚好都遇到罗志祥主持，在2019年发行写真集之后，曾收到对方的私信。对此，罗志祥经纪公司回应：“对于周小姐的事情我们诚挚道歉，但请不要以此为契机来凭空捏造不存在的事情，此聊天对象并非罗志祥本人，真的不想占用公共资源了。”不过吕亚晞也透过经纪人反击，有需要的话可以上法院比对、查IP位址，不惜诉讼。,,,吕亚晞,0,1,11,2020-04-24 23:15,微博 weibo.com,"['http://ww1.sinaimg.cn/large/65baad2fgy1ge59j555vlj20cc0qo3z9.jpg', 'http://ww2.sinaimg.cn/large/65baad2fgy1ge59j57twbj20go09faay.jpg', 'http://ww1.sinaimg.cn/large/65baad2fgy1ge59j56inqj20cc0qot9i.jpg']",,
4497374909005961,IERaiBMRr,3580984704,Yingzi-0,#这两天的我##一瓜未平一瓜又起##罗志祥周扬青分手##罗志祥回应#还有没吃🍉的吗点赞扣1无偿分享,,,"这两天的我,一瓜未平一瓜又起,罗志祥周扬青分手,罗志祥回应",0,0,0,2020-04-24 23:13,iPhone X,['http://ww1.sinaimg.cn/large/d5717d80ly1ge59hejmmmj20n01dsaf3.jpg'],,
4497374783010150,IERa6cD4O,6091236574,Demo-走走婷婷,#罗志祥回应##罗志祥周扬青分手#虽然言辞中有后悔的态度但并不是所有的对不起都能换来没关系，跟一个女孩分分合合长达九年，一个女孩子能有多少个九年陪你闹O罗志祥回应分手，你怎么看待他的说辞？,,,"罗志祥回应,罗志祥周扬青分手",0,0,1,2020-04-24 23:12,nova5Pro人像超级夜景,,,
4497374661457964,IER9U67hy,3628098442,ccobato,雪茄客之家古巴雪茄客………………………………………………守护您和身边人的每一次呼吸#CCOBATO可百托电子本草##BlackMint黑薄荷#他是可百托家族的黑武士他没有爆珠却有最进击的击喉感他带着夏日将至的预告闪亮登场。…………………………………………………戒烟#熊猫守护者##罗志祥周扬青分手##罗志祥回应#罗志祥小猪是怎么了？人设塌了吗？还是极限挑战里小猪吗？细思极恐的镜头吗？娱乐。#可百托##ccobato#@ccobato,广东,ccobato,"CCOBATO可百托电子本草,Black Mint 黑薄荷,熊猫守护者,罗志祥周扬青分手,罗志祥回应,可百托,ccobato",0,1,0,2020-04-24 23:12,雪茄客之家超话,['http://ww3.sinaimg.cn/large/d840638aly1ge59g2jbc8j23n85zj1l9.jpg'],,
4497374510782816,IER9F3hE4,5600145925,独宠captain龙,罗志祥只关注了周扬青一个人又怎样丝毫不影响他每天睡不同的女生玩着多人运动九年的青春也没能让狗不吃屎#罗志祥回应#,,,罗志祥回应,0,0,4,2020-04-24 23:11,华为手机 畅享玩不停,,,
4497374497521961,IER9DvyNX,7243338020,仙女美妆控,《罗志祥回应周扬青分手：我做得不对的会检讨》O罗志祥回应周扬青分手：我做得不对的会检讨,,,,0,0,1,2020-04-24 23:11,皮皮时光机,,,
4497374426913518,IER9wt0wm,5386993076,小米加步枪Q松,#罗志祥回应##罗志祥周扬青分手#替周周送你一首€成全O罗志祥回应分手，你怎么看待他的说辞？,,,"罗志祥回应,罗志祥周扬青分手",0,0,1,2020-04-24 23:11,iPhone客户端,,,
4497373642038937,IER8g8yq5,5708983450,来不及离开_79653,#这两天的我#👉#罗志祥回应##屈楚萧黎梵#瓜一个接着一个……,,,"这两天的我,罗志祥回应,屈楚萧 黎梵",0,0,11,2020-04-24 23:08,vivo X23 AI非凡摄影,['http://ww3.sinaimg.cn/large/006emjoely1ge59c5j2rxj30aw0a3wey.jpg'],,
4497373596322963,IER8bqwTh,6312363882,是琳三岁啊,小🐷太会公关了热搜这么快就下了#罗志祥周扬青分手##罗志祥道歉##罗志祥回应#,,,"罗志祥周扬青分手,罗志祥道歉,罗志祥回应",0,2,6,2020-04-24 23:08,Redmi Note 8 Pro四摄,"['http://ww2.sinaimg.cn/large/006Tc2cGgy1ge59b7onupj30hs0jigmr.jpg', 'http://ww1.sinaimg.cn/large/006Tc2cGgy1ge59b84rcfj304o04g0sn.jpg']",,
4497373072009002,IER7l8qDg,5443699993,严小乐儿丶,#罗志祥回应#之前听说的421PDF原来是真的看完真的是刷新了我的世界观还有一起吃瓜的吗,,,罗志祥回应,0,17,2,2020-04-24 23:05,OPPO随光而变R17,"['http://ww1.sinaimg.cn/large/005Wpd2Nly1ge5994ff7tj30u01t0tdm.jpg', 'http://ww2.sinaimg.cn/large/005Wpd2Nly1ge5994qmylj30u01t0n2d.jpg']",,
4497021844601439,IEHYQjj2L,6201760050,剑网3王不留行,📞罗志祥向您发起了多人运动邀请⚪接受🔘拒绝#罗志祥回应#,,,罗志祥回应,0,0,0,2020-04-23 23:50,HUAWEI Mate 20,,,
4497021753338894,IEHYHe0B8,5217366456,复古婚纱照推荐,#罗志祥回应#想问一下，汪峰今天有木有新歌发布啊,,,罗志祥回应,0,0,0,2020-04-23 23:49,iPhone客户端,,,
4497021744898162,IEHYGkyeC,2841227524,古德辣可_大亮亮,罗志祥微博下面真的笑死我了#罗志祥回应#横扫一整天的不开心，网友简直是太有才了,,,罗志祥回应,1,0,1,2020-04-23 23:49,iPhone客户端,['http://ww2.sinaimg.cn/large/a959b104ly1ge44v7pso1j20yi1pcal1.jpg'],,
4497021694248882,IEHYBhPkm,1739718687,liuhong1123,#罗志祥回应#1看→_→这里O网页链接太刺激了吧#BL漫画#野画集44话有啦终于更新了呜呜呜最近超爱的#野画集#44话已经看完了。真的好好看呀快来吧有姐妹要跟我一起看的吗O绿洲,,,"罗志祥回应,BL漫画,野画集",0,0,0,2020-04-23 23:49,微博 weibo.com,,,
4497021694007067,IEHYBgOq7,3688003901,吃货不吃了zzz,通道在这里→O网页链接#421页pdf#最近的内容太多了，一大早起来吃的瓜#罗志祥回应#一起来吃瓜O绿洲,,,"421页pdf,罗志祥回应",0,0,0,2020-04-23 23:49,微博 weibo.com,,,
4497021664490496,IEHYyiQbm,2501207003,高先生的Cute,#罗志祥回应#我还没问他两个手机每天都干什么用？半夜三四点会不会回复我消息？平时是怎么管理时间的？哈哈哈！,,,罗志祥回应,0,0,3,2020-04-23 23:49,nova5Pro人像超级夜景,['http://ww1.sinaimg.cn/large/951563dbly1ge44wyfejkj20u01t079m.jpg'],,
4497021614200086,IEHYthCDk,2656562505,嘻嘻哈哈0928,#罗志祥回应#,,,罗志祥回应,0,0,0,2020-04-23 23:49,三星A9 Star 纯粹美拍,,,
4497021593609851,IEHYrf95p,5919836038,樱桃小主n,花了一下午时间看有点颠覆三观娱乐圈真乱所以对于#罗志祥周扬青分手##罗志祥回应#也就没那么吃惊了这个文档对罗的分析很到位了！想一起吃🍉的姐妹看过来！！,南宁,,"罗志祥周扬青分手,罗志祥回应",0,0,0,2020-04-23 23:49,vivo S1 Pro 升降自拍,['http://ww2.sinaimg.cn/large/006sD1Mqgy1ge44vq6q0jj30n01ds0x5.jpg'],,
4497021572089497,IEHYp8Lzz,5461277280,进退之分,#罗志祥周扬青分手##罗志祥回应#有瓜一起吃好吗！！！421总汇无偿分享！！,,,"罗志祥周扬青分手,罗志祥回应",0,24,3,2020-04-23 23:49,iPhone客户端,"['http://ww1.sinaimg.cn/large/005XAXHqly1ge44vnfh5pj30is0ngwg1.jpg', 'http://ww4.sinaimg.cn/large/005XAXHqly1ge44vmq0fqj30n01dsdku.jpg', 'http://ww3.sinaimg.cn/large/005XAXHqly1ge44vtu255j30mu1dgqd0.jpg']",,
4497021551714140,IEHYn7bVq,6035566972,舒潼沐,世界吃瓜日#罗志祥回应#渣男总会有，怎么不踩雷？需要从小教育起。长大了也要学习自我教育呢养育女孩和养育男孩还是有很大区别,,,罗志祥回应,0,1,2,2020-04-23 23:49,iPhone客户端,"['http://ww4.sinaimg.cn/large/006AsCGogy1ge44wgw9cgj30m80m8mzx.jpg', 'http://ww3.sinaimg.cn/large/006AsCGogy1ge44wi6hwkj32z72bzx6q.jpg', 'http://ww1.sinaimg.cn/large/006AsCGogy1ge44wiqihjj30fo0fo7c1.jpg']",,
4497021547294232,IEHYmuByU,2593467067,今天小李瘦了嘛,男人是洪水猛兽💔男人是无妄之灾💔男人是五毒之首💔是迫害少女的罪魁祸首💔是纯情少女的无情杀手💔男人千万碰不得💔男人万万摸不得💔男人只能坏了大事💔#罗志祥回应##中华男德教育#,,,"罗志祥回应,中华男德教育",0,0,5,2020-04-23 23:49,iPhone X,,,
4497021479929559,IEHYfFF8b,6115137930,搞笑侨,罗志祥唱的这首歌，陪伴着我们十多年了，现在重新听还是那么的回#罗志祥回应##罗志祥周扬青分手#L搞笑侨的微博视频,,,"罗志祥回应,罗志祥周扬青分手",0,0,1,2020-04-23 23:48,微博云剪,,"http://f.video.weibocdn.com/oyAVpfEtlx07CJmLgW3K010412001ZtB0E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&Expires=1587751827&ssig=fU6uMjUjXt&KID=unistore,video",
4497021413151080,IEHY9ddJS,5277588672,可末-栗小仙儿,#罗志祥周扬青昔日合体跳舞##罗志祥回应##罗志祥怎么做的时间管理#,,,"罗志祥周扬青昔日合体跳舞,罗志祥回应,罗志祥怎么做的时间管理",0,0,0,2020-04-23 23:48,,['http://ww4.sinaimg.cn/large/005LadTWly1ge44volwqhj30v91vo1he.jpg'],,
4497021371276815,IEHY55m9N,1736443024,爱八爪猪的段段,#罗志祥回应#不管谁对谁错，我依旧会看你的综艺节目,,,罗志祥回应,0,2,5,2020-04-23 23:48,iPhone客户端,,,
4497021308070813,IEHXYxRAp,5978685570,Leon-lfg,#马蓉评论周扬青罗志祥分手#罗志祥回应#马蓉评价罗志祥——打一歇后语@金耳朵兔子,聊城,金耳朵兔子,马蓉评论周扬青罗志祥分手,1,12,27,2020-04-23 23:48,荣耀9 美得有声有色,['http://ww2.sinaimg.cn/large/006wBXeqly1ge44tlvxvwj306o06ot8p.jpg'],,
4497021304547933,IEHXYj57L,2532453291,满满少女心的老万同学,#罗志祥回应#眼看他起高楼，眼看他楼塌了。,,,罗志祥回应,0,0,0,2020-04-23 23:48,iPhone 11,,,
4497021262392921,IEHXUa2vv,5591260893,一颗士多啤梨子呀,#本人黑眼圈声明##罗志祥回应#真的没想到创造营第一个退赛的是导师在下佩服,,,"本人黑眼圈声明,罗志祥回应",0,0,33,2020-04-23 23:48,iPhone客户端,,,
4497021178415054,IEHXLzj8G,2128187303,燕教授希罗瘦脸整形脂老虎分享者,#罗志祥周扬青分手##421页pdf链接#哦我的上帝呀，那该死的421页pdf链接居然是真的，再看看#罗志祥回应#，哦我的上帝，看那糟透了的回答，我可真想一脚踢在你那该死的屁股上,,,"罗志祥周扬青分手,罗志祥回应",0,0,33,2020-04-23 23:47,iPhone 11,"['http://ww2.sinaimg.cn/large/7ed98fa7ly1ge44uncn3uj20oo1hc426.jpg', 'http://ww4.sinaimg.cn/large/7ed98fa7ly1ge44unks15j20oo1hcae4.jpg', 'http://ww4.sinaimg.cn/large/7ed98fa7ly1ge44unt048j20oo1hcjvd.jpg', 'http://ww1.sinaimg.cn/large/7ed98fa7ly1ge44uo1tolj20jz0jz3yw.jpg', 'http://ww4.sinaimg.cn/large/7ed98fa7ly1ge44uo9dt3j20jz0jzwew.jpg', 'http://ww2.sinaimg.cn/large/7ed98fa7ly1ge44uofiamj20jz0jzt96.jpg', 'http://ww4.sinaimg.cn/large/7ed98fa7ly1ge44uonsepj20jz0jzdg4.jpg', 'http://ww1.sinaimg.cn/large/7ed98fa7ly1ge44un08q2j20jz0jzaaj.jpg', 'http://ww3.sinaimg.cn/large/7ed98fa7ly1ge44uotebzj20u00u0wg7.jpg']",,
4497021136713916,IEHXHsaAY,2170526572,Super小洁飞呀飞,#罗志祥回应#其实一直觉得明星谈恋爱不容易，很多事情正常人可以做，他们却不行。所以基本不评论不了解的恋情。对于这对也一样，直到男方给出了评论。此刻心里些许难过。他的话字里字外漏着出轨的事实，九年多的感情说散就散，五味杂陈。其实，他们爱过。,新郑市,,罗志祥回应,1,4,7,2020-04-23 23:47,HUAWEI P20 Pro,,,
4497373055020103,IER7jl3Xp,5957546393,天上人间的小王子,Hebe的回应也太无语了，ww女果然和我们脑回路不一样，她居然还站队罗志祥？？,,,,1,24,169,2020-04-24 23:05,iPhone 11,"['http://ww3.sinaimg.cn/large/006vbfXXly1ge598tqirsj30n01dsu09.jpg', 'http://ww2.sinaimg.cn/large/006vbfXXly1ge5990jvzmj30n01dsqtl.jpg', 'http://ww3.sinaimg.cn/large/006vbfXXly1ge5997fuv3j30n01dsb0o.jpg', 'http://ww3.sinaimg.cn/large/006vbfXXly1ge599go1slj30n01dsb29.jpg']",,
4497372446952444,IER6ktaEc,5394319488,光寿春风,昨天娱乐圈最大的吃瓜事件，莫过于罗志祥的女朋友周扬青公开罗志祥劈腿，玩“多人运动”这事儿了。不单是疑似被指控和罗志祥有不正当关系的化妆师出来回怼周扬青，罗志祥本人也亲自回应了这个事。在这一波波的热搜中，却有一个看起来和这没起来关联的热搜话题悄悄爬上了微博热搜榜，那就是“本人黑眼圈声明”。点进去一看，才知道原因因为周扬青在文中曾指纹罗志祥：“我每天和你半夜三四点才讲晚安，难道你为了约P都不睡觉的吗？”加上罗志祥本人的确黑眼圈很明显，而被网友玩出的梗。《动物森友会》——狸克、《GTA5》——崔佛·菲利普、《魔兽》——阿尔萨斯、萨尔。,,,,0,0,0,2020-04-24 23:03,微博 weibo.com,"['http://ww1.sinaimg.cn/large/005T40V2ly1ge59752ehzj30c709bjww.jpg', 'http://ww4.sinaimg.cn/large/005T40V2ly1ge5975fmxdj30lk0d6txr.jpg', 'http://ww2.sinaimg.cn/large/005T40V2ly1ge5975oygej30ky0dtkbw.jpg', 'http://ww3.sinaimg.cn/large/005T40V2ly1ge5975h1aaj30gd09o7ez.jpg', 'http://ww3.sinaimg.cn/large/005T40V2ly1ge59754u08j30ka0d34h9.jpg', 'http://ww2.sinaimg.cn/large/005T40V2ly1ge5975g0ehj30m00em4jw.jpg']",,
